0.077  -0.000905404  2.51398e-05
0.0771276  -0.000797716  2.21531e-05
0.0772552  -0.000694492  1.92894e-05
0.0773828  -0.000595976  1.65557e-05
0.0775104  -0.00050245  1.39597e-05
0.077638  -0.000414247  1.15109e-05
0.0777656  -0.000331763  9.22029e-06
0.0778932  -0.000255487  7.10153e-06
0.0780209  -0.000186039  5.17194e-06
0.0781485  -0.000124248  3.45465e-06
0.0782761  -7.1306e-05  1.98293e-06
0.0784037  -2.91736e-05  8.11405e-07
0.0785313  -2.30105e-06  6.40088e-08
0.0786589  1.47189e-05  4.09502e-07
0.0787865  5.10985e-05  1.42185e-06
0.0789141  0.000100037  2.78404e-06
0.0790417  0.000158963  4.42462e-06
0.0791693  0.000226483  6.30495e-06
0.0792969  0.000301689  8.39986e-06
0.0794245  0.000383932  1.06914e-05
0.0795521  0.000472719  1.31658e-05
0.0796797  0.00056766  1.58125e-05
0.0798073  0.000668437  1.86225e-05
0.0799349  0.000774787  2.15887e-05
0.0800626  0.000886486  2.47049e-05
0.0801902  0.00100334  2.79658e-05
0.0803178  0.00112519  3.13668e-05
0.0804454  0.00125189  3.49039e-05
0.080573  0.00138329  3.85737e-05
0.0807006  0.00151931  4.23729e-05
0.0808282  0.00165982  4.62988e-05
0.0809558  0.00180473  5.03488e-05
0.0810834  0.00195397  5.45208e-05
0.081211  0.00210746  5.88125e-05
0.0813386  0.00226513  6.32223e-05
0.0814662  0.00242692  6.77483e-05
0.0815938  0.00259276  7.23891e-05
0.0817214  0.00276262  7.71432e-05
0.081849  0.00293643  8.20094e-05
0.0819766  0.00311416  8.69865e-05
0.0821043  0.00329577  9.20734e-05
0.0822319  0.00348121  9.72692e-05
0.0823595  0.00367046  0.000102573
0.0824871  0.00386349  0.000107984
0.0826147  0.00406026  0.000113501
0.0827423  0.00426074  0.000119124
0.0828699  0.00446493  0.000124852
0.0829975  0.00467278  0.000130684
0.0831251  0.00488429  0.00013662
0.0832527  0.00509943  0.00014266
0.0833803  0.00531818  0.000148803
0.0835079  0.00554054  0.000155049
0.0836355  0.00576649  0.000161397
0.0837631  0.00599601  0.000167847
0.0838907  0.00622909  0.000174399
0.0840183  0.00646573  0.000181052
0.084146  0.00670592  0.000187807
0.0842736  0.00694964  0.000194664
0.0844012  0.0071969  0.000201621
0.0845288  0.00744768  0.000208679
0.0846564  0.00770198  0.000215838
0.084784  0.00795981  0.000223098
0.0849116  0.00822115  0.000230459
0.0850392  0.008486  0.000237921
0.0851668  0.00875437  0.000245484
0.0852944  0.00902625  0.000253147
0.085422  0.00930165  0.000260912
0.0855496  0.00958056  0.000268778
0.0856772  0.00986299  0.000276745
0.0858048  0.0101489  0.000284813
0.0859324  0.0104384  0.000292983
0.0860601  0.0107314  0.000301255
0.0861877  0.011028  0.000309628
0.0863153  0.0113281  0.000318104
0.0864429  0.0116317  0.000326682
0.0865705  0.0119389  0.000335363
0.0866981  0.0122496  0.000344146
0.0868257  0.0125639  0.000353033
0.0869533  0.0128818  0.000362023
0.0870809  0.0132033  0.000371117
0.0872085  0.0135284  0.000380314
0.0873361  0.0138571  0.000389617
0.0874637  0.0141894  0.000399024
0.0875913  0.0145253  0.000408536
0.0877189  0.0148649  0.000418154
0.0878465  0.0152081  0.000427878
0.0879741  0.015555  0.000437709
0.0881018  0.0159056  0.000447646
0.0882294  0.0162599  0.000457691
0.088357  0.0166179  0.000467843
0.0884846  0.0169796  0.000478104
0.0886122  0.0173451  0.000488473
0.0887398  0.0177143  0.000498952
0.0888674  0.0180873  0.000509541
0.088995  0.0184641  0.00052024
0.0891226  0.0188447  0.00053105
0.0892502  0.0192292  0.000541971
0.0893778  0.0196175  0.000553005
0.0895054  0.0200096  0.000564151
0.089633  0.0204057  0.000575411
0.0897606  0.0208056  0.000586785
0.0898882  0.0212095  0.000598273
0.0900158  0.0216173  0.000609877
0.0901435  0.0220291  0.000621596
0.0902711  0.0224449  0.000633432
0.0903987  0.0228647  0.000645386
0.0905263  0.0232886  0.000657457
0.0906539  0.0237165  0.000669648
0.0907815  0.0241485  0.000681958
0.0909091  0.0245846  0.000694388
