279  -1.12588e-06  8.4617e-09
279.893  1.40548e-05  1.05395e-07
280.786  4.54345e-05  3.39938e-07
281.68  8.70685e-05  6.49962e-07
282.573  0.000136874  1.01942e-06
283.466  0.000193695  1.43929e-06
284.359  0.000256766  1.90352e-06
285.253  0.000325535  2.4077e-06
286.146  0.000399577  2.94836e-06
287.039  0.000478554  3.52272e-06
287.932  0.000562189  4.12847e-06
288.826  0.000650249  4.76363e-06
289.719  0.000742534  5.4265e-06
290.612  0.000838874  6.11555e-06
291.505  0.000939117  6.82947e-06
292.399  0.00104313  7.56704e-06
293.292  0.0011508  8.32718e-06
294.185  0.00126201  9.10889e-06
295.078  0.00137667  9.91125e-06
295.972  0.00149469  1.07334e-05
296.865  0.00161599  1.15746e-05
297.758  0.00174051  1.24341e-05
298.651  0.00186817  1.33111e-05
299.545  0.00199891  1.42051e-05
300.438  0.00213267  1.51154e-05
301.331  0.00226941  1.60415e-05
302.224  0.00240907  1.69828e-05
303.118  0.0025516  1.79387e-05
304.011  0.00269697  1.89088e-05
304.904  0.00284514  1.98926e-05
305.797  0.00299606  2.08896e-05
306.691  0.00314971  2.18994e-05
307.584  0.00330605  2.29215e-05
308.477  0.00346504  2.39555e-05
309.37  0.00362667  2.50011e-05
310.264  0.0037909  2.60578e-05
311.157  0.00395771  2.71253e-05
312.05  0.00412708  2.82032e-05
312.943  0.00429898  2.92912e-05
313.837  0.00447339  3.03888e-05
314.73  0.00465029  3.14958e-05
315.623  0.00482966  3.26119e-05
316.516  0.00501149  3.37366e-05
317.41  0.00519576  3.48698e-05
318.303  0.00538245  3.6011e-05
319.196  0.00557155  3.71601e-05
320.089  0.00576304  3.83166e-05
320.982  0.00595692  3.94803e-05
321.876  0.00615316  4.06509e-05
322.769  0.00635176  4.18282e-05
323.662  0.00655271  4.30118e-05
324.555  0.00675599  4.42015e-05
325.449  0.0069616  4.5397e-05
326.342  0.00716953  4.6598e-05
327.235  0.00737978  4.78044e-05
328.128  0.00759232  4.90157e-05
329.022  0.00780716  5.02318e-05
329.915  0.00802429  5.14525e-05
330.808  0.00824371  5.26774e-05
331.701  0.0084654  5.39063e-05
332.595  0.00868937  5.51389e-05
333.488  0.0089156  5.63751e-05
334.381  0.00914411  5.76146e-05
335.274  0.00937487  5.88571e-05
336.168  0.00960789  6.01025e-05
337.061  0.00984317  6.13504e-05
337.954  0.0100807  6.26006e-05
338.847  0.0103205  6.3853e-05
339.741  0.0105625  6.51072e-05
340.634  0.0108068  6.63631e-05
341.527  0.0110533  6.76204e-05
342.42  0.0113021  6.88788e-05
343.314  0.0115531  7.01383e-05
344.207  0.0118064  7.13984e-05
345.1  0.0120619  7.26591e-05
345.993  0.0123197  7.39201e-05
346.887  0.0125797  7.51812e-05
347.78  0.012842  7.64421e-05
348.673  0.0131065  7.77027e-05
349.566  0.0133733  7.89626e-05
350.46  0.0136423  8.02218e-05
351.353  0.0139136  8.148e-05
352.246  0.0141871  8.27369e-05
353.139  0.014463  8.39924e-05
354.033  0.0147411  8.52462e-05
354.926  0.0150214  8.64982e-05
355.819  0.0153041  8.77481e-05
356.712  0.015589  8.89957e-05
357.606  0.0158762  9.02408e-05
358.499  0.0161657  9.14832e-05
359.392  0.0164575  9.27227e-05
360.285  0.0167516  9.39591e-05
361.178  0.017048  9.51921e-05
362.072  0.0173467  9.64216e-05
362.965  0.0176478  9.76475e-05
363.858  0.0179511  9.88693e-05
364.751  0.0182568  0.000100087
365.645  0.0185648  0.000101301
366.538  0.0188752  0.000102509
367.431  0.0191879  0.000103714
368.324  0.019503  0.000104913
369.218  0.0198204  0.000106107
370.111  0.0201403  0.000107296
371.004  0.0204625  0.00010848
371.897  0.020787  0.000109658
372.791  0.021114  0.00011083
373.684  0.0214434  0.000111996
374.577  0.0217752  0.000113155
375.47  0.0221095  0.000114309
376.364  0.0224461  0.000115456
377.257  0.0227853  0.000116596
378.15  0.0231268  0.00011773
379.043  0.0234708  0.000118856
379.937  0.0238173  0.000119975
380.83  0.0241663  0.000121087
381.723  0.0245178  0.000122192
382.616  0.0248718  0.000123289
383.51  0.0252283  0.000124378
384.403  0.0255873  0.000125459
385.296  0.0259489  0.000126532
386.189  0.026313  0.000127597
387.083  0.0266797  0.000128654
387.976  0.0270489  0.000129703
388.869  0.0274208  0.000130743
389.762  0.0277952  0.000131775
390.656  0.0281723  0.000132798
391.549  0.0285519  0.000133812
392.442  0.0289343  0.000134818
393.335  0.0293192  0.000135815
394.229  0.0297068  0.000136803
395.122  0.0300972  0.000137782
396.015  0.0304902  0.000138753
396.908  0.0308859  0.000139714
397.802  0.0312843  0.000140667
398.695  0.0316855  0.00014161
399.588  0.0320894  0.000142545
400.481  0.0324961  0.000143471
401.374  0.0329055  0.000144388
402.268  0.0333178  0.000145297
403.161  0.0337329  0.000146197
404.054  0.0341508  0.000147088
